X,Y,PP Time (ms),PP Time Error  (ms),Depth (m),Depth Error (m),Month,Day,Hour ,Minute
484088.71,6022132.74,1972.399827,25.56901922,3430.436181,62.72073234,11,25,12,56
484060.98,6022151.73,1888.063522,75.17607332,3235.357366,175.265415,11,25,12,57
484055.43,6022164.38,1953.605423,35.86999076,3389.744396,79.12838622,11,25,12,57
484077.62,6022164.38,1895.205632,60.20121631,3254.379359,139.3043105,11,25,12,58
485220.27,6022487.12,1977.449973,32.9292779,3441.218918,89.38463295,11,25,12,58
485203.63,6022487.12,1988.094139,13.41184304,3465.236779,38.94242346,11,25,12,58
484060.98,6022151.73,1934.624315,53.60207675,3345.331643,120.2982154,11,25,12,59
485181.45,6022455.48,2007.511929,24.54879218,3522.454933,71.90344992,11,25,13,0
484055.43,6022126.41,1929.408626,32.61234033,3332.103787,75.80960119,11,25,13,1
484088.71,6022328.91,1930.843679,35.30872786,3335.752856,81.12289612,11,25,13,3
484080.39,6022294.11,1948.67662,42.94298651,3378.838361,95.33014592,11,25,13,3
484055.43,6022132.74,1987.557258,16.15553883,3463.650393,47.47236451,11,25,13,4
485370.04,6022493.45,1988.031908,12.22259941,3465.051733,35.11000815,11,25,13,5
484060.98,6022132.74,1939.925071,47.07803166,3357.966198,104.093863,11,25,13,6
484044.34,6022107.43,1862.329675,94.81083294,3159.051742,238.2070856,11,25,13,8
484083.16,6022107.43,1949.634009,36.57221395,3380.986479,79.13854394,11,25,13,8
483894.57,6021930.24,1988.482644,19.32203607,3466.387775,56.8753702,11,25,13,9
484022.15,6022094.77,1913.032388,76.10543867,3295.515217,172.5633579,11,25,13,11
484055.43,6022107.43,1967.753218,25.83347996,3420.435032,59.85601207,11,25,13,11
484069.3,6022129.58,1945.74192,43.81059076,3371.964396,97.09294268,11,25,13,14
484022.15,6022107.43,1945.974629,50.83874085,3372.513456,117.2443383,11,25,13,16
484845.86,6021863.8,1966.266396,26.90327022,3417.136869,61.84956611,11,25,13,17
484843.09,6021866.96,1892.648345,43.84661694,3247.687907,102.2067778,11,25,13,18
484077.62,6022341.57,1991.442795,23.43798306,3473.616209,70.07110805,11,25,13,18
484055.43,6022145.4,1903.990659,58.01414737,3275.277615,132.6023164,11,25,13,19
484088.71,6022132.74,1927.534939,57.29579415,3327.611469,129.4097032,11,25,13,19
484077.62,6022139.07,1933.678086,39.64278182,3343.07597,89.44917426,11,25,13,19
484044.34,6022151.73,1912.322041,77.19772615,3293.927247,175.052027,11,25,13,23
484049.88,6022139.07,1899.227551,47.46663259,3264.58389,109.6718712,11,25,13,24
484047.11,6022104.27,1987.390353,18.34616395,3463.158111,54.10654733,11,25,13,26
484091.48,6022294.11,1962.168561,33.32926958,3408.225827,77.57877873,11,25,13,27
484072.07,6022151.73,2013.735316,23.65611204,3540.364734,67.83592199,11,25,13,28
484069.3,6022142.23,1933.368706,43.66686656,3342.305704,98.00722055,11,25,13,30
483905.66,6021980.87,1920.818793,54.60141979,3311.98063,124.9477171,11,25,13,34
484080.39,6022129.58,1924.178441,46.94476748,3319.159729,108.4525384,11,25,13,34
484055.43,6022164.38,1865.436477,57.3293857,3168.359754,147.6439527,11,25,13,35
484077.62,6022151.73,1965.461022,26.98940095,3415.352178,61.39907375,11,25,13,35
484027.7,6022088.45,1976.627611,15.7578498,3439.416041,37.13077611,11,25,13,35
484069.3,6022066.3,1989.166231,19.21749741,3468.142477,56.66685372,11,25,13,35
484038.79,6022113.76,1960.142139,41.08851092,3403.880838,99.45370864,11,25,13,42
484072.07,6022139.07,1951.524886,33.7514332,3385.107987,72.88921003,11,25,13,46
484047.11,6022116.92,1880.440959,65.09873861,3213.152149,158.3135981,11,25,13,47
484044.34,6022113.76,1991.156852,17.99778554,3472.722602,54.39263257,11,25,13,48
484055.43,6022126.41,1942.50462,42.39531396,3364.02687,93.14639091,11,25,13,50
484027.7,6022044.15,1968.296887,30.84461997,3421.590098,75.19692937,11,25,13,53
484049.88,6022113.76,1912.775547,73.248383,3294.898687,164.814956,11,25,13,54
484066.52,6022259.3,1971.414212,28.42905337,3428.226433,70.68470809,11,25,13,56
484066.52,6022297.27,1996.814316,30.45970671,3489.760505,91.90702236,11,25,13,56
484044.34,6022126.41,1958.355475,32.03749485,3399.808941,70.98688312,11,25,13,57
484011.05,6022120.09,1974.03716,27.01129671,3434.001847,68.76294484,11,25,13,58
484038.79,6022101.1,1999.10217,19.22537363,3496.680569,57.68265367,11,25,14,0
484060.98,6022139.07,1928.316594,39.08007701,3329.480551,90.19444027,11,25,14,1
484038.79,6022170.71,1938.323375,45.74033289,3354.234341,100.9181152,11,25,14,2
485314.57,6022784.54,1991.537745,19.04016746,3473.912817,57.2718975,11,25,14,2
484069.3,6022078.95,2011.696296,29.56915196,3534.411663,84.80597253,11,25,14,4
485375.59,6022480.79,1998.91047,15.83349925,3496.145234,47.11231144,11,25,14,8
484049.88,6022126.41,1960.498773,30.59256448,3404.639304,67.87289365,11,25,14,10
484060.98,6022088.45,1921.35712,64.76190609,3313.100329,146.8286102,11,25,14,13
484088.71,6022284.62,1930.778634,38.33298053,3335.584504,87.61444418,11,25,14,13
484049.88,6022056.8,2014.574253,38.53257128,3542.717906,110.1743609,11,25,14,14
484033.24,6022037.82,1858.591754,65.90459108,3147.675765,172.2382282,11,25,14,16
484038.79,6022044.15,1935.840558,57.2015578,3348.326241,130.2609761,11,25,14,16
484094.26,6022082.12,1912.88891,76.64270825,3295.170182,173.8374729,11,25,14,17
484060.98,6022170.71,1991.473783,17.11429198,3473.712894,51.70077632,11,25,14,20
485375.59,6022518.76,1986.68297,12.26385631,3461.226845,35.0232997,11,25,14,24
483916.76,6021898.6,1989.094562,24.29477159,3467.982165,71.40173419,11,25,14,25
484044.34,6022126.41,1899.453406,79.94382856,3265.184325,180.1300973,11,25,14,26
484049.88,6022139.07,1933.407702,41.18299369,3342.404272,92.79167282,11,25,14,26
484077.62,6022075.79,1927.492165,60.75254014,3327.503942,138.1800968,11,25,14,28
484083.16,6022113.76,1951.366724,47.07245659,3384.772973,109.8838274,11,25,14,33
484094.26,6022082.12,1985.084082,19.47486471,3457.578297,56.21205847,11,25,14,34
483617.23,6022177.04,1928.503422,63.69398793,3329.924841,146.0331831,11,25,14,38
484005.51,6022069.46,2064.518574,31.86330853,3685.345123,90.61321422,11,25,14,39
484055.43,6022151.73,1927.429784,48.22351571,3327.346473,110.0615585,11,25,14,43
484069.3,6022142.23,2002.691928,19.58054846,3507.844394,58.59615052,11,25,14,43
484066.52,6022006.18,2005.821389,36.55546672,3517.529008,104.8492607,11,25,14,46
484066.52,6022170.71,1922.071567,51.01541512,3314.551998,117.442561,11,25,15,3
484102.58,6022294.11,1940.622786,51.08936997,3359.604517,114.8501162,11,25,15,3
484091.48,6022066.3,1932.833519,54.67556139,3340.909332,122.5987356,11,25,15,6
484077.62,6022101.1,1943.254914,44.25607616,3365.88582,97.62788645,11,25,15,9
485397.77,6022841.49,1977.002636,17.68243522,3440.239813,43.40342454,11,25,15,11
484038.79,6022075.79,1905.78577,84.29454884,3279.447421,190.7371577,11,25,15,16
484077.62,6022088.45,1952.544548,42.3345225,3387.313314,96.88077854,11,25,15,18
484066.52,6022145.4,1934.71586,45.46078478,3345.560051,101.4058671,11,25,15,20
485278.52,6022471.3,1939.478198,47.82044892,3356.909468,105.9821525,11,25,15,21
484047.11,6022180.2,1991.712752,15.83382915,3474.456467,48.09594066,11,25,15,25
484066.52,6022259.3,1912.378167,63.73049902,3294.038487,144.3143087,11,25,15,28
484083.16,6022309.93,1998.715267,27.67351623,3495.558983,83.38005638,11,25,15,28
484058.2,6022129.58,1986.975679,23.77871582,3461.986107,69.68373301,11,25,15,31
484854.18,6021879.62,2023.792611,34.69374949,3571.2581,96.93255034,11,25,15,31
484027.7,6022075.79,2003.13488,26.83326862,3509.287088,79.95262033,11,25,15,33
485275.74,6022765.55,2015.398916,26.3361478,3545.245475,75.30765828,11,25,15,36
484027.7,6022145.4,1987.937606,25.27389562,3464.771951,74.08649551,11,25,15,44
485264.65,6022582.04,1975.703482,23.38989861,3437.511395,59.14538675,11,25,15,53
484022.15,6022170.71,1992.563052,19.81154967,3477.103888,59.27691439,11,25,15,54
485220.27,6022613.68,1971.000657,28.86858727,3427.339692,71.65041074,11,25,15,56
485264.65,6022607.35,1980.775728,17.66582106,3448.236825,46.42771645,11,25,15,56
485256.33,6022572.55,1963.915646,28.99433157,3412.036849,66.1380027,11,25,15,57
484524.14,6023053.48,1995.782408,14.91188078,3486.659089,44.84184435,11,25,16,1
483902.89,6021851.14,1955.429104,39.5275774,3393.73148,90.68337471,11,25,16,2
483977.77,6022056.8,1985.931518,17.05078048,3459.503364,49.28137514,11,25,16,3
484083.16,6022113.76,1926.763128,70.50095372,3325.650133,165.3947591,11,25,16,10
484047.11,6022167.55,2023.219631,29.92552693,3569.452411,83.54886896,11,25,16,11
484038.79,6022139.07,1952.990088,41.29836146,3388.346196,94.11546714,11,25,16,15
484033.24,6022278.29,1905.313156,70.11148936,3278.358858,158.5786204,11,25,16,23
484033.24,6022177.04,1944.976246,51.20807783,3370.063269,117.8040152,11,25,16,46
483633.87,6022183.37,1889.5769,61.12068378,3239.52,143.8179485,11,25,16,47
484069.3,6022306.77,1865.011605,104.3282765,3167.094924,256.6047109,11,25,16,59
484044.34,6022126.41,1873.144631,78.82177682,3191.461129,194.5901587,11,25,17,1
485242.46,6022512.43,1969.336728,26.49188404,3423.692817,63.11065787,11,25,17,1
485242.46,6022537.74,1978.003705,19.54263481,3442.366919,49.45011952,11,25,17,1
484848.63,6021879.62,1982.881814,21.86873776,3452.668536,61.75582811,11,25,17,5
484820.9,6021885.95,1982.880957,23.75658327,3452.666784,67.2550864,11,25,17,6
485259.1,6022569.38,1984.155603,20.84336026,3455.350008,59.76288435,11,25,17,6
485378.36,6022496.61,1951.977002,38.2492059,3386.073733,84.39458957,11,25,17,12
485281.29,6022556.73,1968.881858,26.0186715,3422.717494,61.5379404,11,25,17,13
485364.49,6022480.79,1910.698747,82.23592805,3290.402786,187.848849,11,25,17,14
483999.96,6022139.07,1997.389219,30.34559691,3491.39156,91.6158406,11,25,17,16
484044.34,6022139.07,1853.372145,83.91469335,3131.732038,220.0360711,11,25,17,17
485370.04,6022493.45,1994.636717,12.27841037,3483.50522,37.21110192,11,25,17,27
484044.34,6022145.4,2010.296692,37.28272315,3530.339516,106.8338458,11,25,17,27
484077.62,6022196.02,1946.747997,50.17191362,3374.388635,115.6687006,11,25,17,35
485367.27,6022509.27,1950.953378,36.61649463,3383.89416,79.79350074,11,25,17,43
484038.79,6022145.4,1848.131578,117.5003385,3115.542572,300.1848386,11,25,17,45
484554.65,6022082.12,2026.31471,21.67014912,3578.715218,59.61114993,11,25,18,8
485028.91,6022059.97,1954.875124,37.72882358,3392.547869,84.68292859,11,25,18,10
483600.59,6022170.71,1950.57197,41.05658456,3383.057204,91.13922214,11,25,18,20
485386.68,6022537.74,1934.550863,43.46869771,3345.150945,97.24876674,11,25,18,52
485408.87,6022657.98,1990.589204,14.39593528,3471.171764,43.9020767,11,25,19,6
484479.77,6022028.33,2008.544604,12.18279507,3525.281527,36.36342684,11,25,19,10
485408.87,6022626.34,1993.47305,12.97391509,3479.93474,39.43078447,11,25,19,14
485403.32,6022790.87,1977.945734,18.55845708,3442.24702,46.54369393,11,25,19,15
484493.63,6023050.32,2014.559242,24.560153,3542.670776,70.44389165,11,25,19,20
485342.3,6022449.15,1943.87062,32.4458692,3367.396447,71.38604146,11,25,19,24
485336.76,6022442.82,1948.341572,32.40967423,3378.095531,70.08972184,11,25,19,29
485364.49,6022518.76,1990.726174,10.58079487,3471.450347,32.12334809,11,25,20,21
484488.09,6022107.43,2020.722146,23.31131443,3561.629815,65.45952294,11,25,20,27
485236.91,6022771.88,2001.463127,25.19346102,3504.046523,75.7169637,11,25,20,33
485325.66,6022493.45,2015.138012,32.89289131,3544.483121,93.97418726,11,25,20,47
485447.7,6022803.52,1960.656131,33.56451619,3404.979257,77.28070449,11,25,20,50
485342.3,6022854.15,1953.873897,43.02359336,3390.354796,99.6390324,11,25,21,9
484094.26,6022303.6,1950.860985,33.93261325,3383.694876,73.24454805,11,25,21,19
484105.35,6022335.24,1971.475059,20.03048003,3428.358137,45.45387985,11,25,21,24
484088.71,6022094.77,1929.129651,38.24200829,3331.442322,88.17933813,11,25,21,29
484091.48,6022408.02,1976.194099,22.38966935,3438.530154,56.6001205,11,25,21,29
484077.62,6022120.09,1960.554085,36.0583856,3404.756989,84.3821303,11,25,21,33
485442.15,6022632.66,1995.153531,24.84554557,3484.933241,74.5866868,11,25,21,36
484072.07,6022366.88,1920.766861,67.83808872,3311.872552,154.8748858,11,25,21,38
484022.15,6022252.98,1933.777306,55.33387782,3343.315982,124.7026554,11,25,21,39
484077.62,6022094.77,1939.239091,42.38677248,3356.355639,93.71267552,11,25,21,42
484066.52,6022094.77,1925.878985,34.13959237,3323.460089,80.16108274,11,25,21,46
484105.35,6022379.54,1905.551558,54.98276724,3278.905349,125.8095985,11,25,21,51
484077.62,6022208.68,1989.873934,23.83964256,3469.78598,70.51734231,11,25,21,53
484055.43,6022227.66,1916.327609,60.4527931,3302.664796,137.0780662,11,25,21,54
485181.45,6022512.43,1899.884547,70.11027751,3266.34647,158.7724564,11,25,21,55
485422.73,6022838.33,1969.789654,20.60437237,3424.67038,46.12751594,11,25,22,6
485436.6,6022841.49,1949.327412,36.58826261,3380.298895,79.16817076,11,25,22,10
484072.07,6022449.15,1955.313802,41.59241039,3393.48391,96.5345651,11,25,22,12
484088.71,6022094.77,1914.390502,45.45445717,3298.571907,104.6656005,11,25,22,17
485286.84,6022816.18,1988.967158,13.20824793,3467.709643,38.55772144,11,25,22,20
484055.43,6022297.27,1897.046829,87.45754444,3259.182425,197.0609719,11,25,22,25
485414.41,6022822.51,1953.816281,30.63903098,3390.224591,65.88655394,11,25,22,31
485370.04,6022828.84,1919.481436,61.67471528,3309.074699,139.9650259,11,25,22,33
485375.59,6022487.12,1992.429693,17.5861577,3476.685964,52.72798982,11,25,22,39
484083.16,6022075.79,1924.79854,39.1778733,3320.680613,91.48101728,11,25,22,40
483617.23,6022151.73,1986.270261,12.93548621,3460.267168,36.70076326,11,25,22,42
485364.49,6022506.1,1934.549562,54.27633876,3345.147776,122.2321987,11,25,23,0
484091.48,6022420.67,1944.120667,43.94445409,3367.977327,97.17310779,11,25,23,6
484055.43,6022145.4,1919.890137,64.46618387,3309.875451,145.967635,11,25,23,12
484038.79,6022164.38,1970.634124,31.64354291,3426.505019,80.06218788,11,25,23,13
485370.04,6022493.45,1945.727544,32.54324557,3371.92929,70.99600497,11,25,23,18
485297.93,6022727.59,1990.240817,14.68689071,3470.49708,44.41834541,11,25,23,29
485275.74,6022752.9,1996.887082,13.74982129,3489.964753,41.37945959,11,25,23,29
484099.8,6022366.88,1908.576001,43.28014626,3285.417473,100.3986528,11,25,23,35
484055.43,6022385.87,1989.024131,19.2042526,3467.831511,56.55107836,11,25,23,35
484060.98,6022126.41,1988.789425,25.59279947,3467.279903,74.85569618,11,25,23,36
483938.95,6022113.76,1969.773263,28.94445554,3424.635689,70.93125433,11,25,23,41
484055.43,6022145.4,1939.652729,45.63529847,3357.319505,100.703615,11,25,23,45
484008.28,6022161.22,2003.246012,20.78305378,3509.646018,62.3439366,11,25,23,52
485403.32,6022632.66,1952.547212,33.19122981,3387.319431,71.73431492,11,25,23,53
485356.17,6022496.61,1966.75956,27.39164428,3418.283261,63.76803329,11,25,23,54
484066.52,6022145.4,1911.203323,58.97324796,3291.519824,134.0013252,11,26,0,9
485386.68,6022499.77,1943.601343,36.84386171,3366.746269,80.78827575,11,26,0,16
484831.99,6021841.65,1927.64056,53.23344041,3327.871262,120.5719253,11,26,0,37
484110.9,6022290.95,1944.717536,40.78656887,3369.422397,89.08630892,11,26,0,37
484845.86,6021838.48,1946.260863,43.93339607,3373.200157,97.20527544,11,26,0,38
484060.98,6022139.07,1913.196816,73.61175359,3295.913761,165.6368743,11,26,0,47
484083.16,6022082.12,1938.811933,41.84117369,3355.377854,92.59913314,11,26,0,52
483877.93,6021980.87,1957.404868,33.06594505,3397.79167,73.15379277,11,26,1,11
484210.74,6021259.46,1895.828971,41.00056852,3256.034471,94.64433187,11,26,1,16
484060.98,6022120.09,1966.874257,31.4535583,3418.541449,75.75279399,11,26,1,16
485281.29,6022841.49,2021.412356,21.39429208,3563.692427,59.90809025,11,26,1,31
483889.02,6021860.63,1931.97082,31.8660098,3338.717116,73.15685929,11,26,1,33
484094.26,6022126.41,1888.061434,74.42786305,3235.351499,173.6138823,11,26,1,34
484049.88,6022025.16,1995.622713,19.69436723,3486.168572,58.83402468,11,26,1,41
484080.39,6022395.36,1993.512575,13.30045452,3480.058542,40.37035465,11,26,1,43
484049.88,6022082.12,1909.03563,58.82983491,3286.451826,134.2214265,11,26,2,7
484513.05,6023015.52,1990.92575,16.44132986,3471.985694,50.04585732,11,26,2,15
484088.71,6022309.93,1956.030245,32.06196829,3394.993268,70.2377703,11,26,2,16
485209.18,6022493.45,1989.59133,14.52966818,3469.149656,43.21091606,11,26,2,17
485181.45,6022480.79,1949.514919,34.53015897,3380.721255,74.39251046,11,26,2,19
485186.99,6022468.13,1982.890148,25.83062512,3452.685579,73.14132738,11,26,2,19
485156.48,6022420.67,1924.842255,46.2093635,3320.791988,106.6627996,11,26,2,21
485186.99,6022449.15,2008.939918,21.70023945,3526.469008,64.3514055,11,26,2,21
483850.2,6021904.93,1911.531333,62.08547226,3292.256226,140.8700899,11,26,2,22
484809.8,6021879.62,1861.281661,49.9798456,3155.850187,135.8023288,11,26,2,37
483883.48,6021892.27,1820.419457,66.13210217,3030.94767,200.0229552,11,26,2,51
484036.02,6022167.55,1909.027615,78.44463946,3286.431788,176.9674884,11,26,2,52
484876.37,6021873.29,1921.379688,43.68720532,3313.143853,101.3103999,11,26,3,6
483877.93,6021828.99,1906.427775,45.7533329,3280.828698,105.6771762,11,26,3,8
485278.52,6022775.05,1969.896059,20.71561917,3424.898925,46.3163555,11,26,3,8
485300.7,6022838.33,1993.808077,16.21547955,3480.990101,48.44800687,11,26,3,14
484099.8,6022322.59,1954.247073,36.24980241,3391.177693,79.81784016,11,26,3,24
484049.88,6022246.65,1982.887243,14.98611708,3452.679638,40.15327549,11,26,3,33
485231.37,6022531.41,1954.588228,39.88211313,3391.920845,91.08809551,11,26,3,42
485259.1,6022468.13,1961.673188,29.61359128,3407.197293,65.93566555,11,26,3,43
484083.16,6022284.62,1844.599136,77.6782302,3104.888334,210.1042416,11,26,3,47
483883.48,6021892.27,1922.824348,47.41419965,3316.13411,109.5204215,11,26,3,51
484055.43,6022183.37,1947.415254,39.37094243,3376.004554,85.48804288,11,26,4,0
483891.8,6021952.39,1937.989505,50.49204283,3353.444614,112.9399379,11,26,4,2
485386.68,6022620.01,1957.334437,35.67070056,3397.649672,80.821808,11,26,4,6
485347.85,6022632.66,1970.081139,30.9401212,3425.312211,77.36889671,11,26,4,6
485375.59,6022601.02,1956.835211,32.28886848,3396.642459,71.40518898,11,26,4,7
484823.67,6021851.14,1934.439444,38.52451692,3344.880972,86.82675396,11,26,4,8
484055.43,6022271.96,1937.407599,38.60038369,3352.054091,86.08873078,11,26,4,8
484820.9,6021873.29,1942.576557,40.41847002,3364.196134,88.70741517,11,26,4,8
484072.07,6022094.77,1941.129183,33.345462,3360.798321,74.14994794,11,26,4,26
485270.2,6022594.7,1975.131324,20.98840266,3436.332345,51.35340464,11,26,4,31
485256.33,6022762.39,1981.349483,16.12959086,3449.457136,42.17693845,11,26,4,44
485297.93,6022790.87,1994.379087,13.51905899,3482.732592,40.78310933,11,26,4,54
485286.84,6022803.52,1986.173398,12.59344785,3460.051508,35.66741152,11,26,5,14
484069.3,6022104.27,1894.089437,45.15310831,3251.502408,104.861291,11,26,5,34
